1.04101E+13,104100502,2,49,臺北市,狗,F,MEDIUM,米,ADULT,F,N,萬慶街,,OPEN,我是蜜妮 是個害羞的女生 個性很內向 雖然我還沒有辦法主動與你們親近 但我不會兇兇 互動也還是要多花些時間 可是我一定會努力的 希望你們也可以給我一個機會表現！,17909,2015/11/24,2999/12/31,2017/7/9 18:45,2015/10/5 14:54,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/4407e6fafe1e4a0db1314633a998f566.jpg,,,2017-07-10T00:00:20.49,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.05091E+13,20160909012,6,61,,貓,F,SMALL,虎斑,CHILD,F,N,桃園區,,OPEN,,,2016/9/9,2999/12/31,2017/7/9 18:45,2016/9/9 16:17,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/2b3f0945f2a0917a2a63ee5b8474c174.jpg,,,2017-07-10T00:01:32.25,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.05091E+13,20160909022,6,61,,貓,F,MEDIUM,其他,ADULT,F,N,大園區,,OPEN,,,2016/9/9,2999/12/31,2017/7/9 18:45,2016/9/9 16:17,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/ecd75ee0fc2906d81611eb1e9ee0ed3c.jpg,,,2017-07-10T00:01:32.423,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.05091E+13,20160909023,6,61,,貓,M,SMALL,其他,CHILD,F,N,大園區,,OPEN,,,2016/9/9,2999/12/31,2017/7/9 18:45,2016/9/9 16:17,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/87e9ac7c7194b68fe2bbfed150ca64f1.jpg,,,2017-07-10T00:01:32.437,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.05091E+13,20160909024,6,61,,貓,F,SMALL,其他,CHILD,F,N,大園區,,OPEN,,,2016/9/9,2999/12/31,2017/7/9 18:45,2016/9/9 16:17,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/1c89bbb76713caeb6f884e1f0dd4e430.jpg,,,2017-07-10T00:01:32.453,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.05091E+13,20160909025,6,61,,貓,F,SMALL,其他,CHILD,F,N,大園區,,OPEN,,,2016/9/9,2999/12/31,2017/7/9 18:45,2016/9/9 16:17,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/e073f80c5e8e607be84bd9cfbb36c56f.jpg,,,2017-07-10T00:01:32.47,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.05091E+13,20160909026,6,61,,貓,M,SMALL,其他,CHILD,F,N,大園區,,OPEN,,,2016/9/9,2999/12/31,2017/7/9 18:45,2016/9/9 16:17,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/8ce48881ac7ef2a801166079a2ce5fa6.jpg,,,2017-07-10T00:01:32.483,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.05091E+13,20160909027,6,61,,貓,M,SMALL,其他,CHILD,F,N,大園區,,OPEN,,,2016/9/9,2999/12/31,2017/7/9 18:45,2016/9/9 16:17,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/2a838134e2b9a802bd4e846258558c2b.jpg,,,2017-07-10T00:01:32.5,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.05091E+13,20160909028,6,61,,貓,F,SMALL,黑,CHILD,F,N,蘆竹區,,OPEN,,,2016/9/9,2999/12/31,2017/7/9 18:45,2016/9/9 16:17,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/0f1a76fc4fb1d9cf3a51a6fdca469d45.jpg,,,2017-07-10T00:01:32.517,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.04101E+13,104101409,2,49,臺北市,狗,M,MEDIUM,黑,ADULT,F,N,知行路,,OPEN,我是饅頭 是個比較害羞的男生 不熟悉或是剛互動時會顯得害羞 不過我其實是個好奇寶寶 會想親近你們聞聞你們 也很喜歡被摸摸喔 希望你們可以給黑狗狗一個機會 說不定互動後我們超級合拍唷！,18051,2015/12/3,2999/12/31,2017/7/9 18:45,2015/10/14 15:04,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/88c84b2c9ad291ed92e9f54ff22c7401.jpg,,,2017-07-10T00:00:22.057,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.04111E+13,104111308,2,49,臺北市,狗,M,MEDIUM,黃,ADULT,T,N,環山路一段(德明科大附近),,OPEN,大家好，我是阿水。 還沒成年的我就因車禍來到這裡， 還好經過照顧，我都已經復原了唷。 正該是活潑好動的年紀， 希望遇見一個好主人耐心的陪伴， 讓我趕快敞開心房，享受開心生活！,18461,2015/12/3,2999/12/31,2017/7/9 18:44,2015/11/13 16:39,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/5ade89a549ac0311db89775dab543553.jpg,,,2017-07-10T00:00:22.557,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.05093E+13,20160930010,6,61,,貓,F,MEDIUM,花色,ADULT,F,N,復興區,,OPEN,,,2016/9/30,2999/12/31,2017/7/9 18:44,2016/9/30 16:44,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/55dd9d82f399f8ef7cbb0139c13b8333.jpg,,,2017-07-10T00:01:37.923,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.05093E+13,20160930026,6,61,,貓,F,MEDIUM,其他,ADULT,F,N,桃園區,,OPEN,,,2016/9/30,2999/12/31,2017/7/9 18:44,2016/9/30 16:44,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/5ac95f74a59ed238aca8f900fbad361d.jpg,,,2017-07-10T00:01:38.127,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.051E+13,20161004003,6,61,,貓,F,MEDIUM,虎斑,ADULT,N,N,復興區,,OPEN,,,2016/10/4,2999/12/31,2017/7/9 18:44,2016/10/4 16:09,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/fa910711822b3b81e47434900cf9905b.jpg,,,2017-07-10T00:01:38.563,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.04111E+13,104110901,2,49,臺北市,狗,M,MEDIUM,黑,ADULT,F,N,康寧派出所,,OPEN,妳們好 我叫雪寶~ 是個樂天又活潑的年輕弟弟。 正值年輕的我需要飼主好好訓練唷， 以後才會乖乖地，， 可以的人就來帶我吧！,18403,2015/12/25,2999/12/31,2017/7/9 18:44,2015/11/10 10:59,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/6d7eaae993d1fd19e8adac1c4905d42e.jpg,,,2017-07-10T00:00:29.42,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.051E+13,20161004026,6,61,,貓,M,MINI,虎斑,CHILD,F,N,龍潭區,,OPEN,,,2016/10/4,2999/12/31,2017/7/9 18:44,2016/10/4 16:09,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/27068bbe289acf1440953870a9162f13.jpg,,,2017-07-10T00:01:38.87,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.051E+13,20161004027,6,61,,貓,F,MINI,虎斑,CHILD,F,N,龍潭區,,OPEN,,,2016/10/4,2999/12/31,2017/7/9 18:44,2016/10/4 16:09,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/5da60a8896fa64657c5c3e39d3b5761a.jpg,,,2017-07-10T00:01:38.887,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.051E+13,20161004046,6,61,,貓,M,SMALL,其他,CHILD,F,N,八德區,,OPEN,,,2016/10/4,2999/12/31,2017/7/9 18:43,2016/10/4 16:09,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/e5e6e42e88e613e16578257bb1e433d6.jpg,,,2017-07-10T00:01:39.183,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.051E+13,20161004047,6,61,,貓,M,SMALL,虎斑,CHILD,F,N,八德區,,OPEN,,,2016/10/4,2999/12/31,2017/7/9 18:43,2016/10/4 16:09,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/44b74f04b79ec42db2bbb0870f407f79.jpg,,,2017-07-10T00:01:39.2,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.05011E+13,105011108,2,49,臺北市,狗,F,MEDIUM,黑黃,ADULT,F,N,湖山路1段,,OPEN,你好?，我叫信子， 我比較害羞，需要有耐心慢慢培養感情， 不過如果你想找個狗夥伴， 希望你來動物之家跟我相處一會兒看看合不合拍喔^^,19055,2016/2/2,2999/12/31,2017/7/9 18:43,2016/1/11 16:03,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/9929eb7b971573971b6144a1b516de47.jpg,,,2017-07-10T00:00:35.067,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.05012E+13,105012201,2,49,臺北市,狗,F,MEDIUM,黑,ADULT,F,N,天祥路16巷,,OPEN,,19185,2016/3/16,2999/12/31,2017/7/9 18:43,2016/1/22 14:59,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/f5a153af5ab84c1eb8c6bcf5e7e3c90d.jpg,,,2017-07-10T00:00:42.117,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.06063E+13,1060378,19,79,花蓮縣流浪犬中途之家,狗,F,MEDIUM,深咖啡,CHILD,N,T,,,OPEN,進場日期：106/06/29 注射：八合一 民眾拾獲送交(沙婆礑溪),9.9E+14,2017/6/29,2999/12/31,2017/7/9 18:42,2017/6/29 14:43,花蓮縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/79/172e8687ab678b837944eb4316ff4c42.JPG,,,2017-07-10T00:03:04.567,花蓮縣吉安鄉南濱路1段599號,038-421452
1.04101E+13,104101313,2,49,臺北市,狗,M,MEDIUM,黃,ADULT,F,N,湖底路,,OPEN,右耳缺角 我是桐 個性比較內向 跟人互動還在學習中 不過跟剛來動物之家時比起 真的進步很多很多囉 希望你們可以給我機會 讓我來好好表現！,18026,2016/2/24,2999/12/31,2017/7/9 18:42,2015/10/13 15:14,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/f84bd3b1d8e2679b26489db36d3394ec.jpg,,,2017-07-10T00:00:38.81,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.05101E+13,20161013031,6,61,,狗,F,MEDIUM,虎斑,ADULT,T,N,龍潭區,,OPEN,,,2016/10/13,2999/12/31,2017/7/9 18:42,2016/10/13 16:14,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/c8615455da4906cd3a75607e40758510.jpg,,,2017-07-10T00:01:41.503,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.0502E+13,105020101,2,49,臺北市,狗,M,MEDIUM,黃,ADULT,F,N,江南街71巷,,OPEN,請叫我書生乖黃 剛進來的時候身上有信物紅項圈 如果您是我的聶小倩 快來認養我回家！,19273,2016/3/8,2999/12/31,2017/7/9 18:42,2016/2/1 14:14,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/a64f1a9bbf5b0726ce19b855116761ba.jpg,,,2017-07-10T00:00:40.517,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.03102E+13,1.03102E+13,14,72,嘉義縣流浪犬中途之家,狗,M,BIG,棕色,,N,N,,,OPEN,,,2014/10/18,2999/12/31,2017/7/9 18:41,2014/10/18 08:09,嘉義縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/72/1413590102_72_c24cd7dbc30067c5d466c1b322efd85c.jpg,,,2017-07-09T23:59:42.813,"嘉義縣民雄鄉松山村後山仔37~1號
",05-3620025辦公室；05-2724721中途之家
1.06053E+13,106052807,2,49,臺北市,貓,M,MEDIUM,虎斑白,CHILD,F,N,菁山路101巷(菁山里),,OPEN,你好~我的名字叫青茶，我的個性需要多花一點的時間來熟悉，您願意來動物之家看看我嗎?,24005,2017/6/2,2999/12/31,2017/7/9 18:40,2017/5/28 12:49,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/faeddaca139b341d93c1c2544fe9a216.jpg,,,2017-07-10T00:02:57.81,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.0606E+13,106060203,2,49,臺北市,貓,M,MEDIUM,黃,ADULT,F,N,至善路3段150巷,,OPEN,嗨~我的名字叫好橙，害羞的我想要一個溫暖的家，您可以給我這個機會嗎? ,24057,2017/6/3,2999/12/31,2017/7/9 18:40,2017/6/2 15:09,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/6b14d8e02f97ab8780f525bd4b189518.jpg,,,2017-07-10T00:02:58.317,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.05031E+13,105030912,2,49,臺北市,狗,F,MEDIUM,黑,ADULT,F,N,石牌路2段,,OPEN,"你好，我叫甘道夫，我是女生唷~ 個性友善的狗狗，只是比較""慢熟""，一開始與人的距離不會太靠近， 希望找到一個好人家陪伴，讓我更快重拾信心，相信我會是很撒嬌貼心的狗夥伴的!",19590,2016/12/2,2999/12/31,2017/7/9 18:40,2016/3/9 15:19,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/01dc170bbd54b90e0eb9f42cc989badd.jpg,,,2017-07-10T00:01:55.793,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.03093E+13,103092709,2,49,臺北市,貓,F,MEDIUM,黑黃,CHILD,F,N,,,OPEN,大家好 我叫眉毛 是一隻毛澎澎的年輕玳瑁貓 雖然個性有一點緊張 但是可以摸摸喔~ 歡迎來動物之家認識我歐~,13906,2014/9/28,2999/12/31,2017/7/9 18:39,2014/9/27 16:59,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/d7fe35bf7232cbb0a0a12095f97c62fe.jpg,,,2017-07-09T23:59:41.363,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.03042E+13,新店20140422-4,3,51,新北市新店動物之家,貓,N,MINI,虎斑色,CHILD,N,N,新北市新店區中正路,,OPEN,,,2014/4/23,2999/12/31,2017/7/9 18:38,2014/4/23 14:51,新北市新店區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/51/cb9c3ff62631c51f35b9bb267ee615b5.jpg,,,2017-07-09T23:59:22.36,新北市新店區安泰路235號,02-22159462
1.05122E+13,D7-1051220001,11,69,彰化縣流浪狗中途之家,狗,F,MEDIUM,黑色,ADULT,T,T,北斗鎮,,OPEN,105年12月20日進入收容所，捕捉或拾獲地點：北斗鎮文昌里後溪巷3-3號，即日起開放領養,,2016/12/20,2999/12/31,2017/7/9 18:38,2016/12/20 10:52,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/1483255599_69_3fa69470b134591a5eb1055f9ffc370a.jpg,,,2017-07-10T00:02:02.88,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638
1.03042E+13,新店20140422-2,3,51,新北市新店動物之家,貓,N,MINI,虎斑色,CHILD,N,N,新北市烏來區區公所,,OPEN,,,2014/4/23,2999/12/31,2017/7/9 18:38,2014/4/23 14:51,新北市新店區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/51/794c1991c296f6924d69f4fa5ce318ee.jpg,,,2017-07-09T23:59:22.347,新北市新店區安泰路235號,02-22159462
1.06051E+13,42805,17,76,高雄市燕巢站動物保護教育園區,狗,M,MEDIUM,虎斑,CHILD,N,N,桃源區寶山里,,OPEN,,,2017/5/5,2999/12/31,2017/7/9 18:37,2017/5/5 09:32,高雄市燕巢動物保護關愛園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/76/092e293e5689cc5179f01e4d0512c484.jpg,,,2017-07-10T00:02:46.477,高雄市燕巢區師大路98號,07-6051002
1.06051E+13,42804,17,76,高雄市燕巢站動物保護教育園區,狗,M,MEDIUM,黃,CHILD,N,N,桃源區寶山里,,OPEN,,,2017/5/5,2999/12/31,2017/7/9 18:37,2017/5/5 09:32,高雄市燕巢動物保護關愛園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/76/c0e77acab708116104eabeaf5d39b526.jpg,,,2017-07-10T00:02:46.51,高雄市燕巢區師大路98號,07-6051002
1.06051E+13,10604260017,10,91,中途動物醫院,狗,M,MEDIUM,黑白,CHILD,T,N,,,OPEN,我在西區 美安動物醫院開放認養 歡迎來電詢問04-23026441,,2017/5/8,2999/12/31,2017/7/9 18:37,2017/5/8 10:50,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/1c0a9ac3bd7edefaa1e297be0b1bd181.png,,,2017-07-10T00:02:46.907,,
1.03011E+13,10212246021,10,91,中途動物醫院,狗,M,MEDIUM,其他黑棕,CHILD,T,N,,,OPEN,"我在清水區""中華動物醫院""等待主人的愛心認養喔!!",,2014/1/14,2999/12/31,2017/7/9 18:36,2014/1/8 17:23,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/dccc491142ee7847ab2f53250865ad79.png,,,2017-07-09T23:59:17.073,,
1.03042E+13,新店20140422,3,51,新北市新店動物之家,貓,N,MINI,橘虎斑,CHILD,N,N,新北市新店區中正路,,OPEN,,,2014/4/23,2999/12/31,2017/7/9 18:36,2014/4/23 14:51,新北市新店區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/51/23af1c9e0286626a6b368f78f284fa3a.jpg,,,2017-07-09T23:59:22.313,新北市新店區安泰路235號,02-22159462
1.06051E+13,10604140005,10,67,南屯園區,狗,M,MEDIUM,虎斑,CHILD,T,N,,,OPEN,,,2017/5/9,2999/12/31,2017/7/9 18:35,2017/5/9 11:17,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/7be4b7e1a88edcce9d0d06745ec00da5.PNG,,,2017-07-10T00:02:47.53,臺中市南屯區中台路601號,04-23850976
1.06051E+13,10604140006,10,67,南屯園區,狗,M,MEDIUM,虎斑,CHILD,T,N,,,OPEN,,,2017/5/9,2999/12/31,2017/7/9 18:35,2017/5/9 11:21,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/3543dae5c85494fb4d38fa9e72120d12.PNG,,,2017-07-10T00:02:47.56,臺中市南屯區中台路601號,04-23850976
1.03042E+13,中和20140423,3,53,新北市中和動物之家,貓,M,SMALL,橘虎斑,ADULT,N,N,陳情案,,OPEN,,,2014/4/24,2999/12/31,2017/7/9 18:35,2014/4/24 18:53,新北市中和區公立動物之家 ,,http://animal-adoption.coa.gov.tw/uploads/animal_album/53/292411df2ec6638d7d8db776bbf03884.jpg,,,2017-07-09T23:59:22.517,新北市中和區興南路三段100號,02-86685547
1.03011E+13,10212306017,10,91,中途動物醫院,狗,M,MEDIUM,米色,CHILD,T,N,,,OPEN,"我在清水區""中華動物醫院""等待主人的愛心認養喔!!",,2014/1/14,2999/12/31,2017/7/9 18:35,2014/1/8 17:14,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/fd11ad246609475e4ab5f4cbbb006c6f.png,,,2017-07-09T23:59:17.043,,
1.06061E+13,10605280003,10,91,中途動物醫院,狗,F,MEDIUM,其他咖啡白,CHILD,T,N,,,OPEN,我在南屯區 慈愛動物醫院開放認養 歡迎來電詢問04-24716662,,2017/6/5,2999/12/31,2017/7/9 18:35,2017/6/5 16:13,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/6474bf6e1252b245a6323cdc0461ea4f.png,,,2017-07-10T00:02:58.847,,
1.06051E+13,20170512017,6,61,,狗,M,MINI,黑,CHILD,F,N,桃園區,,OPEN,,,2017/5/12,2999/12/31,2017/7/9 18:34,2017/5/12 16:25,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/98f487cb88e7039420fdc2b0e222d320.jpg,,,2017-07-10T00:02:49.353,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.06052E+13,10604130011,10,91,中途動物醫院,狗,M,MEDIUM,黑色,CHILD,T,N,,,OPEN,我在南屯區 大原動物醫院開放認養 歡迎來電詢問04-23891108,,2017/5/15,2999/12/31,2017/7/9 18:34,2017/5/15 12:09,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/afc14fb04d8fdb04087329c2fd3dbf97.png,,,2017-07-10T00:02:49.727,,
1.06071E+13,10606220019,10,91,中途動物醫院,狗,M,MEDIUM,黑色,CHILD,T,N,,,OPEN,我在大里區 愛普生動物醫院開放認養 歡迎來電詢問04-24950118,,2017/7/5,2999/12/31,2017/7/9 18:34,2017/7/5 15:14,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/d1105ec729430c78c4740349aca648bf.png,,,2017-07-10T00:03:06.22,,
1.06051E+13,0429F5,17,75,高雄市壽山站動物保護教育園區,貓,F,SMALL,虎斑,CHILD,F,N,鳳山區南京路,,OPEN,,,2017/5/5,2999/12/31,2017/7/9 18:34,2017/5/5 09:21,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/13ae2ef684ff5aefd7ac9c9544203822.jpg,,,2017-07-10T00:02:46.4,高雄市鼓山區萬壽路350號,07-5519059
1.06051E+13,50203,17,76,高雄市燕巢站動物保護教育園區,狗,M,SMALL,黃,CHILD,N,N,彌陀區文安里   5/4送壽山 欄位:領1-2,,OPEN,,,2017/5/5,2999/12/31,2017/7/9 18:34,2017/5/5 09:30,高雄市燕巢動物保護關愛園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/76/074b8294c5d076922d7fb2c9c2cb981c.jpg,,,2017-07-10T00:02:46.43,高雄市燕巢區師大路98號,07-6051002
1.06051E+13,50208,17,76,高雄市燕巢站動物保護教育園區,狗,F,SMALL,黑,CHILD,N,N,彌陀區文安里   5/4送壽山 欄位:領1-3,,OPEN,,,2017/5/5,2999/12/31,2017/7/9 18:34,2017/5/5 09:31,高雄市燕巢動物保護關愛園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/76/66f0bf24694e5d1a65fd8de7076fdf99.jpg,,,2017-07-10T00:02:46.463,高雄市燕巢區師大路98號,07-6051002
