1.03042E+13,103042201,2,49,臺北市,狗,M,SMALL,棕,ADULT,F,N,昆明街,,OPEN,,,2014/4/23,2999/12/31,2017/7/9 21:54,2014/4/23 18:39,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1398249619_49_de49f4d1051ef6ea4d8491af20dd7b0a.jpg,,,2017-07-09T23:59:22.377,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.06022E+13,1006A17-1,17,76,高雄市燕巢站動物保護教育園區,狗,F,BIG,黑,ADULT,F,N,鳳山區鳳頂路,,OPEN,,,2017/2/20,2999/12/31,2017/7/9 21:54,2017/2/20 17:43,高雄市燕巢動物保護關愛園區,,,,,2017-07-10T00:02:19.55,高雄市燕巢區師大路98號,07-6051002
1.03053E+13,103052510,2,49,臺北市,狗,M,SMALL,白,ADULT,F,N,承德路6段~7段,,OPEN,皮病,,2014/5/29,2999/12/31,2017/7/9 21:54,2014/5/29 12:13,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1401335387_49_ee0458d54477899e24428a9426a51b5f.jpg,,,2017-07-09T23:59:25.737,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.06041E+13,40604,17,76,高雄市燕巢站動物保護教育園區,狗,M,SMALL,黑,CHILD,N,N,橋頭區聖公巷,,OPEN,,,2017/4/11,2999/12/31,2017/7/9 21:53,2017/4/11 09:06,高雄市燕巢動物保護關愛園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/76/883b2a0802e1e88a9949159bc5e914d1.jpg,,,2017-07-10T00:02:34.58,高雄市燕巢區師大路98號,07-6051002
1.06041E+13,40506,17,76,高雄市燕巢站動物保護教育園區,狗,M,SMALL,黑,CHILD,N,N,永安區永安路,,OPEN,,,2017/4/11,2999/12/31,2017/7/9 21:53,2017/4/11 09:17,高雄市燕巢動物保護關愛園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/76/442bdb8ebbb5b1244a9a2dcd8bdab3dd.jpg,,,2017-07-10T00:02:34.593,高雄市燕巢區師大路98號,07-6051002
1.06041E+13,10603230011,10,67,南屯園區,狗,F,MEDIUM,黑色,CHILD,T,N,,,OPEN,,,2017/4/11,2999/12/31,2017/7/9 21:53,2017/4/11 09:33,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/7a12d5d1353e775581974fbddffb262b.PNG,,,2017-07-10T00:02:34.61,臺中市南屯區中台路601號,04-23850976
1.06041E+13,40602,17,76,高雄市燕巢站動物保護教育園區,狗,M,SMALL,花,CHILD,N,N,梓官區漁港二路,,OPEN,,,2017/4/11,2999/12/31,2017/7/9 21:53,2017/4/11 09:46,高雄市燕巢動物保護關愛園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/76/045f8634aec338ec5913650517466115.jpg,,,2017-07-10T00:02:34.657,高雄市燕巢區師大路98號,07-6051002
1.06041E+13,40501,17,76,高雄市燕巢站動物保護教育園區,狗,F,BIG,黃,ADULT,N,N,彌陀區文安里,,OPEN,,,2017/4/11,2999/12/31,2017/7/9 21:53,2017/4/11 09:47,高雄市燕巢動物保護關愛園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/76/0b108e8ca73c328734f6b12f10aa4c8c.jpg,,,2017-07-10T00:02:34.703,高雄市燕巢區師大路98號,07-6051002
1.06041E+13,0409A1,17,75,高雄市壽山站動物保護教育園區,狗,M,BIG,黑,ADULT,F,N,左營區崇實新村,,OPEN,,,2017/4/11,2999/12/31,2017/7/9 21:53,2017/4/11 10:07,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/1f6866418962820a4664cbac208b256d.jpg,,,2017-07-10T00:02:34.72,高雄市鼓山區萬壽路350號,07-5519059
1.06041E+13,0408D5,17,75,高雄市壽山站動物保護教育園區,貓,M,SMALL,黑,CHILD,N,N,三民區北平一街,,OPEN,,,2017/4/11,2999/12/31,2017/7/9 21:52,2017/4/11 10:09,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/df216c3164ea502e6a87b8c0192b0507.jpg,,,2017-07-10T00:02:34.733,高雄市鼓山區萬壽路350號,07-5519059
1.06041E+13,0407H1-3,17,75,高雄市壽山站動物保護教育園區,狗,F,SMALL,黑,CHILD,N,N,大樹區姑山里,,OPEN,,,2017/4/11,2999/12/31,2017/7/9 21:52,2017/4/11 10:09,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/863f0e1d7e1e21526b28bf831b2b09c4.jpg,,,2017-07-10T00:02:34.75,高雄市鼓山區萬壽路350號,07-5519059
1.06041E+13,0407H1-2,17,75,高雄市壽山站動物保護教育園區,狗,F,SMALL,黑,CHILD,N,N,大樹區姑山里,,OPEN,,,2017/4/11,2999/12/31,2017/7/9 21:52,2017/4/11 10:09,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/38175c447db8a71b16a872e2126e164b.jpg,,,2017-07-10T00:02:34.78,高雄市鼓山區萬壽路350號,07-5519059
1.06041E+13,0410A3,17,75,高雄市壽山站動物保護教育園區,狗,M,BIG,黃,ADULT,N,N,鳳山區園藝試驗所,,OPEN,,,2017/4/11,2999/12/31,2017/7/9 21:52,2017/4/11 10:10,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/f2a025a71338bedfc9f8eb8a6979f674.jpg,,,2017-07-10T00:02:34.813,高雄市鼓山區萬壽路350號,07-5519059
1.06041E+13,0410A2,17,75,高雄市壽山站動物保護教育園區,狗,M,BIG,虎斑,ADULT,N,N,鳳山區園藝試驗所,,OPEN,,,2017/4/11,2999/12/31,2017/7/9 21:52,2017/4/11 10:11,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/ee75c17791cde77b721f252b4521fbc7.jpg,,,2017-07-10T00:02:34.843,高雄市鼓山區萬壽路350號,07-5519059
1.06041E+13,0410A14,17,75,高雄市壽山站動物保護教育園區,狗,F,BIG,黃,ADULT,N,N,鳳山區園藝試驗所,,OPEN,,,2017/4/11,2999/12/31,2017/7/9 21:52,2017/4/11 10:11,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/5a49805e4949077d22ddf0f199a7a17a.jpg,,,2017-07-10T00:02:34.86,高雄市鼓山區萬壽路350號,07-5519059
1.06041E+13,0407D6-2,17,75,高雄市壽山站動物保護教育園區,貓,F,SMALL,黑,CHILD,N,N,三民區更新街,,OPEN,,,2017/4/11,2999/12/31,2017/7/9 21:52,2017/4/11 10:11,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/6e5c5366884bf7819c8ba5af8f82549b.jpg,,,2017-07-10T00:02:34.873,高雄市鼓山區萬壽路350號,07-5519059
1.05122E+13,20161215011,6,61,,狗,M,SMALL,黃,CHILD,F,N,新屋區,,OPEN,,,2016/12/15,2999/12/31,2017/7/9 21:52,2016/12/15 15:59,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/d2d72393fe5aac7cab842cde32c6f03b.jpg,,,2017-07-10T00:02:01.777,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.06071E+13,106-K026D,13,89,國際犬貓診所,狗,F,MEDIUM,黃色,ADULT,N,N,麥寮鄉沙崙後,,OPEN,,,2017/7/7,2017/7/19,2017/7/9 21:51,2017/7/7 14:55,雲林縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/89/1499413232_89_4c21d7936df53e5366bda0846646d55d.JPG,,,2017-07-10T00:03:07.337,雲林縣斗六市雲林路二段517號,"公告動物均安置於代收容動物醫院,請洽該動物醫院或代養場洽詢辦"
1.05122E+13,20161215031,6,61,,狗,F,SMALL,黑,CHILD,F,N,蘆竹區,,OPEN,,,2016/12/15,2999/12/31,2017/7/9 21:51,2016/12/15 15:59,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/5212b3f2ee268e9bb10b0305c752165f.jpg,,,2017-07-10T00:02:02.13,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.0505E+13,105-0410,8,62,新竹市動物收容所,貓,M,SMALL,虎斑,ADULT,T,N,北區,,OPEN,,"   

  ",2016/5/3,2999/12/31,2017/7/9 21:51,2016/5/3 11:46,新竹市動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/62/89c687049f6bd8165f8c4dd577143744.jpg,,,2017-07-10T00:00:49.623,新竹市南寮里海濱路250號,03-5368329
1.05051E+13,F1050020,9,65,苗栗動物收容所,貓,M,MEDIUM,花色,ADULT,T,T,竹南鎮,,OPEN,,,2016/5/5,2999/12/31,2017/7/9 21:51,2016/5/5 14:10,苗栗動物收容所--狗狗收容區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/65/ab22149b5c3d37a410e794148a90113f.JPG,,,2017-07-10T00:00:50.15,苗栗縣苗栗市新川里泉水窩1號,037-368997 (請於開放時間內來電)
1.05051E+13,F1050015,9,65,苗栗動物收容所,貓,M,MEDIUM,花色,ADULT,T,T,公館鄉,,OPEN,,,2016/5/5,2999/12/31,2017/7/9 21:51,2016/5/5 16:33,苗栗動物收容所--狗狗收容區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/65/57f5d4c5baa8cfd9b9018b498da6583d.JPG,,,2017-07-10T00:00:50.23,苗栗縣苗栗市新川里泉水窩1號,037-368997 (請於開放時間內來電)
1.05051E+13,F1050022,9,65,苗栗動物收容所,貓,F,MEDIUM,花色,ADULT,T,T,頭屋鄉,,OPEN,,,2016/5/7,2999/12/31,2017/7/9 21:51,2016/5/7 21:54,苗栗動物收容所--狗狗收容區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/65/4b08534e69c02821b20f3b91907d50e9.JPG,,,2017-07-10T00:00:51.703,苗栗縣苗栗市新川里泉水窩1號,037-368997 (請於開放時間內來電)
1.05051E+13,F1050029,9,65,苗栗動物收容所,貓,M,MEDIUM,黃色,ADULT,F,T,苑裡鎮,,OPEN,,,2016/5/7,2999/12/31,2017/7/9 21:51,2016/5/7 22:08,苗栗動物收容所--狗狗收容區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/65/44c81de9f6734fce035de5f7a5d7aff5.JPG,,,2017-07-10T00:00:51.733,苗栗縣苗栗市新川里泉水窩1號,037-368997 (請於開放時間內來電)
1.05051E+13,F1050023,9,65,苗栗動物收容所,貓,F,MEDIUM,花色,ADULT,F,T,卓蘭鎮,,OPEN,,,2016/5/7,2999/12/31,2017/7/9 21:50,2016/5/7 22:21,苗栗動物收容所--狗狗收容區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/65/fdde19833b932da5034289dacc245878.JPG,,,2017-07-10T00:00:51.75,苗栗縣苗栗市新川里泉水窩1號,037-368997 (請於開放時間內來電)
1.05051E+13,F1050035,9,65,苗栗動物收容所,貓,F,MEDIUM,花色,ADULT,F,T,頭份鎮,,OPEN,,,2016/5/8,2999/12/31,2017/7/9 21:50,2016/5/8 20:24,苗栗動物收容所--狗狗收容區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/65/25ed09986d55229c528aea5d16b821a4.JPG,,,2017-07-10T00:00:51.873,苗栗縣苗栗市新川里泉水窩1號,037-368997 (請於開放時間內來電)
1.05091E+13,20160905004,6,61,,貓,M,MEDIUM,虎斑,ADULT,F,N,龍潭區,,OPEN,,,2016/9/5,2999/12/31,2017/7/9 21:50,2016/9/5 17:01,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/225ada0ad2ee9de54fa1cb37d296c551.jpg,,,2017-07-10T00:01:29.45,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.05051E+13,105050909,2,49,臺北市,貓,F,MINI,虎斑,CHILD,F,N,平陽街,,OPEN,,20274,2016/5/10,2999/12/31,2017/7/9 21:49,2016/5/9 14:59,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/dc31f23a0af4134fcfc0328e5eea19ce.jpg,,,2017-07-10T00:00:52.253,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.05051E+13,105050301,9,65,苗栗動物收容所,貓,N,SMALL,虎斑,CHILD,F,F,公館鄉,,OPEN,105年5月3日進所,,2016/5/10,2999/12/31,2017/7/9 21:49,2016/5/10 09:47,苗栗動物收容所--狗狗收容區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/65/d14ba83eef20ae4c6f641fd2ecf294e0.jpg,,,2017-07-10T00:00:52.363,苗栗縣苗栗市新川里泉水窩1號,037-368997 (請於開放時間內來電)
1.05051E+13,105050303,9,65,苗栗動物收容所,貓,N,SMALL,花色,CHILD,F,F,公館鄉,,OPEN,105年5月3日進所,,2016/5/10,2999/12/31,2017/7/9 21:49,2016/5/10 09:49,苗栗動物收容所--狗狗收容區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/65/d8d4c9bcfa298d7718a230856e3f155c.jpg,,,2017-07-10T00:00:52.38,苗栗縣苗栗市新川里泉水窩1號,037-368997 (請於開放時間內來電)
1.05051E+13,105050304,9,65,苗栗動物收容所,貓,N,SMALL,虎斑,CHILD,F,F,公館鄉,,OPEN,105年5月3日進所,,2016/5/10,2999/12/31,2017/7/9 21:49,2016/5/10 09:53,苗栗動物收容所--狗狗收容區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/65/768326cc5be565670657870bc30bc01e.jpg,,,2017-07-10T00:00:52.393,苗栗縣苗栗市新川里泉水窩1號,037-368997 (請於開放時間內來電)
1.05051E+13,105050305,9,65,苗栗動物收容所,貓,N,SMALL,虎斑,CHILD,F,F,竹南鎮,,OPEN,105年5月3日進所 無晶片,,2016/5/10,2999/12/31,2017/7/9 21:49,2016/5/10 09:55,苗栗動物收容所--狗狗收容區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/65/ac40367b2e25c8f1a5f87a57a963e62a.jpg,,,2017-07-10T00:00:52.41,苗栗縣苗栗市新川里泉水窩1號,037-368997 (請於開放時間內來電)
1.05051E+13,105050401,9,65,苗栗動物收容所,貓,N,SMALL,虎斑,ADULT,F,T,頭份鎮,,OPEN,105年5月4日進所 無晶片 ,,2016/5/10,2999/12/31,2017/7/9 21:49,2016/5/10 14:05,苗栗動物收容所--狗狗收容區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/65/8ab415f3cc926b51dee531b9b0cc0928.jpg,,,2017-07-10T00:00:52.817,苗栗縣苗栗市新川里泉水窩1號,037-368997 (請於開放時間內來電)
1.05051E+13,105050603,9,65,苗栗動物收容所,貓,N,SMALL,花色,ADULT,F,T,造橋鄉,,OPEN,105年5月6日進所 無晶片 ,,2016/5/10,2999/12/31,2017/7/9 21:49,2016/5/10 15:47,苗栗動物收容所--狗狗收容區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/65/80ce1775d135d7e8f9832f87b57fa79b.jpg,,,2017-07-10T00:00:52.91,苗栗縣苗栗市新川里泉水窩1號,037-368997 (請於開放時間內來電)
1.05051E+13,105050904,9,65,苗栗動物收容所,貓,N,SMALL,黑色,ADULT,F,T,造橋鄉,,OPEN,105年5月9日進所 無晶片 ,,2016/5/12,2999/12/31,2017/7/9 21:49,2016/5/12 09:58,苗栗動物收容所--狗狗收容區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/65/89c1cd7c5196bf9264c217f46e0f06ea.jpg,,,2017-07-10T00:00:53.667,苗栗縣苗栗市新川里泉水窩1號,037-368997 (請於開放時間內來電)
1.05121E+13,10511280020,10,91,中途動物醫院,貓,F,SMALL,其他三花,ADULT,T,N,,,OPEN,我在北屯區 聖心犬貓醫院開放認養 歡迎來電詢問04-22382896,,2016/12/8,2999/12/31,2017/7/9 21:48,2016/12/8 15:55,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/39e8f395024097dfb4c7ed34eafc207c.png,,,2017-07-10T00:01:59.433,,
